Sap30bp	9.1357	8.7537	8.471	7.901	8.8539	8.313	10.0875	8.9092
Galk1	111.7349	105.4746	96.611	88.2116	75.5959	73.5003	79.2286	76.2749
Mrpl38	5.5569	5.4164	4.7556	4.5981	4.5424	5.0245	5.969	5.8976
Acox1	7.4523	7.1517	6.8343	7.3502	7.732	7.0819	8.8827	9.2628
Srp68	22.1364	21.2724	21.3646	21.0815	20.8845	19.3994	19.7024	19.997
Llgl2	8.6313	8.2249	7.623	7.1791	7.0097	6.8876	6.5858	6.4269
Ncbp3	3.6024	3.6694	4.0202	4.3922	4.9428	5.0414	4.0383	4.146
Ankfy1	11.0088	11.1041	11.2765	10.7172	10.1242	10.9467	12.4749	12.8433
Ube2g1	8.0755	8.5208	9.3358	10.2984	11.886	12.4391	6.6262	7.2837
Med31	5.0745	4.8734	6.8976	5.9384	6.4426	6.4049	5.4179	5.2274
Ube2o	11.5136	11.6665	10.1671	9.4537	9.4668	9.2914	9.9886	9.8582
Txndc17	62.7118	66.6013	55.8669	56.7766	50.914	59.9673	58.251	57.5368
Rhbdf2	6.4433	6.9913	4.3634	4.5027	3.9249	3.3573	5.0298	5.0487
Pimreg	6.9802	7.1538	4.2098	4.643	3.1092	1.9591	6.8253	5.807
Rabep1	6.2772	6.6108	5.5149	6.0559	6.3612	6.9194	6.6248	6.8997
Kif1c	7.2825	7.1643	6.5147	6.5291	6.2957	6.3939	6.4749	6.0244
Sec14l1	5.9739	6.2357	4.479	4.6908	3.4338	3.8006	5.853	5.7884
Blmh	10.5535	10.6413	9.7402	9.4278	9.5221	8.9288	9.1994	9.4819
Cpd	28.7824	30.3673	28.0479	28.8149	28.9946	29.9193	29.9158	31.5027
Timm22	6.9707	6.6943	6.5707	6.1535	5.3907	6.1309	8.2008	7.7767
Nxn	22.3032	20.2682	18.6249	19.4748	18.2408	14.7605	13.7269	14.3884
Ywhae	183.7978	185.1465	169.8083	182.5414	220.4479	224.3455	180.3963	191.8548
Prpf8	33.9801	33.9017	33.829	32.2975	36.8862	37.9593	36.8147	40.7821
Luc7l3	8.4953	8.5332	6.3748	6.7934	8.601	8.6562	9.3656	9.8668
Ankrd40	8.097	8.3427	7.4665	8.0311	8.168	7.6507	7.8582	7.7492
Lrrc59	178.5475	170.0382	198.8792	206.5493	241.6446	232.9465	199.0964	186.3798
Slc35b1	12.6442	11.7471	13.4342	12.4153	12.0621	11.1039	17.6773	16.1391
Dvl2	6.7653	6.5703	5.667	5.6485	6.0535	5.5497	5.5412	5.6069
Vamp2	5.9506	6.1979	6.6578	6.3319	8.3328	7.7932	5.6833	5.9783
Aurkb	9.9201	9.8582	8.1983	7.9239	5.4896	4.9118	8.1181	7.7673
Ctc1	4.9914	5.3026	3.9503	3.7969	3.3221	3.0053	3.1211	3.2393
Myh10	6.678	6.7389	6.6885	6.7389	7.588	7.492	6.1777	6.3339
Krt19	15.3763	14.7172	13.2506	12.7177	16.4712	14.987	27.1467	24.2597
Top2a	70.7643	74.9458	67.2701	69.2704	59.9383	61.4333	59.2461	62.5889
Acly	26.6289	25.6692	27.058	25.7368	28.3652	27.8198	36.2589	35.4239
Kat2a	6.7776	6.7957	5.8177	5.383	5.4652	5.2619	6.1448	6.5196
Tmem101	10.8835	10.9633	8.3918	9.355	8.2694	8.7519	9.0422	8.1109
Lsm12	11.7523	12.2443	13.538	12.8557	17.357	17.6976	11.8288	12.2491
Ubtf	5.0452	4.8766	4.855	5.0743	6.0208	5.9938	6.8098	6.8645
Ccdc43	6.4056	6.6545	6.2018	6.2907	6.2882	5.8372	6.2084	6.497
Eftud2	9.6804	9.7996	8.7093	9.1532	9.1751	9.1847	10.6233	10.0706
Dcakd	15.8892	15.4851	12.6298	13.4191	14.5117	13.0455	10.4987	11.7375
Nmt1	26.863	25.4681	25.8342	24.0707	28.3411	27.3028	28.0426	27.691
Gosr2	17.17	16.168	17.9437	20.3717	16.6429	17.4596	22.5785	20.6445
Strn3	11.2483	11.9401	12.3276	13.0438	17.6431	17.4449	12.5799	11.6789
Ston2	5.1971	5.023	5.1668	4.9793	5.5186	5.2032	7.2371	7.3439
Gtf2a1	6.4811	7.1716	6.839	6.2894	6.8313	6.5798	10.2262	10.5949
Sel1l	9.4269	9.1034	8.7259	8.9763	8.5908	8.6174	11.6729	11.5741
Klhdc2	6.8768	7.0422	6.5977	6.9959	6.3092	6.2189	8.1838	7.4543
Sec23a	32.3217	32.5739	32.1974	34.9793	41.4617	40.4458	39.0971	40.2351
L2hgdh	6.2839	6.8142	5.7413	5.3072	6.0165	5.1186	6.3897	5.9024
Pnn	19.988	18.8741	18.6802	22.4908	30.0078	31.6043	20.3774	22.2581
Ptpn21	3.7354	3.448	4.2248	4.5825	6.8654	6.8436	3.9648	3.6442
Zc3h14	6.5291	6.8642	6.4251	6.2697	6.4691	6.7127	5.1399	5.3581
Polr2h	6.6334	7.1905	6.8109	5.7605	5.5751	5.3227	7.6816	8.0346
Psma6	32.3074	33.2961	31.0436	33.9128	30.6306	30.3988	37.9729	33.2135
Nfkbia	10.9993	11.24	12.8944	12.2147	11.9569	9.349	11.9097	12.1345
Mbip	6.1471	6.3715	6.7903	6.988	6.1965	6.4144	4.4263	4.3399
Sptlc2	11.9991	12.7394	11.8724	12.5162	12.0373	11.6458	12.5289	12.318
Ahsa1	11.976	12.2976	9.3596	10.5297	10.5849	10.5987	12.3013	12.0966
Snw1	8.5919	8.4461	8.7361	8.3525	8.6691	8.8913	7.8351	8.2111
Mthfd1	22.9836	23.5502	21.0894	20.4941	18.1605	19.2634	20.5879	20.2105
Ppp2r5e	6.5229	6.4205	6.4633	6.2615	5.9226	5.5286	5.9795	6.2943
Sav1	5.7343	5.4683	5.1033	4.7087	6.549	6.6549	5.1168	5.7821
Tmx1	25.4783	26.9915	23.9299	28.672	23.872	24.7487	23.1983	26.4157
Actr10	4.5418	4.7096	4.4638	4.8202	4.3733	4.7334	5.534	4.6867
Ppm1a	8.5285	8.2819	9.8722	9.9067	11.7918	11.825	7.6101	8.3707
Glrx5	9.443	8.2749	8.0797	8.8311	7.5267	7.0794	10.3331	10.1999
Hif1a	10.7666	11.3154	13.4489	15.0591	21.8237	22.2254	15.2197	16.1647
Papola	12.4983	13.0803	10.8696	11.8442	11.0173	11.0055	11.9809	12.5599
Mpp5	6.1077	6.3844	6.2885	6.8372	7.1971	6.9984	5.2477	5.3628
Atp6v1d	16.802	16.4365	18.762	19.3668	23.9672	22.4641	17.5535	16.1692
Vrk1	6.8532	7.1575	6.8324	6.8363	7.0905	6.8045	6.9175	7.2857
Eif2s1	23.4786	24.7648	23.8793	25.2593	23.1974	23.9133	24.2717	23.7146
Vti1b	12.0506	12.0113	11.6846	11.6621	11.1373	11.5412	13.7197	12.2515
Zfp36l1	23.1081	24.4226	17.7747	18.8125	25.0875	24.242	16.8038	17.8341
Susd6	19.4928	19.1111	21.1113	21.4454	21.2784	19.4136	20.1613	20.6851
Srsf5	15.4699	16.681	22.3616	24.0129	21.994	22.2345	8.8121	8.4793
Pacs2	4.6844	4.6496	4.205	3.6947	4.4776	4.2692	7.0159	6.2576
Mta1	7.0021	6.8709	5.4667	5.3238	5.4741	5.3775	4.754	4.6454
Gtpbp4	7.5223	7.4821	9.6756	9.2697	12.0205	12.0846	9.371	9.0107
Esyt2	6.0443	6.3583	6.3056	5.8363	5.3067	5.6732	6.144	6.593
Psmc1	41.7141	39.8741	39.3954	38.8001	46.9965	45.1284	50.6654	50.5921
Nrde2	8.5246	8.0528	10.714	10.1389	11.072	10.5696	7.8688	8.7662
Trip11	5.0548	5.0932	5.8738	5.4619	7.5751	7.5138	7.1521	7.4774
Atxn3	5.5042	6.1021	4.4383	4.5631	4.1532	3.8899	4.7253	5.324
Lgmn	67.0835	69.8062	70.168	73.5382	85.3222	81.6915	69.8978	64.6646
Golga5	12.7475	12.4164	15.8167	15.9122	18.6517	19.0259	13.4897	12.5046
Pitrm1	11.4858	11.8366	11.6424	11.0624	11.6829	12.7344	10.769	9.7909
Net1	7.4065	7.4812	6.0141	6.6187	5.9218	5.9276	7.5382	8.193
Gdi2	28.5344	29.4061	28.5834	30.5196	30.6259	30.5501	30.7921	32.1861
Npc2	29.5333	31.0081	29.6862	30.6741	26.1254	27.6969	31.0517	30.5292
Fcf1	10.7605	10.3849	10.4017	9.7278	7.4839	8.261	12.3087	10.8822
Ylpm1	4.7046	4.6353	4.1971	4.4073	5.6917	6.2293	5.0679	5.4168
Tmed10	34.6443	37.0645	34.9693	35.5455	25.5778	25.5232	35.8152	35.0485
Erg28	7.6919	8.2272	6.6569	6.374	5.344	6.2934	8.0135	8.9567
Ccnk	15.9871	16.1246	15.9197	15.5359	20.5317	20.0921	14.9987	15.1261
Evl	5.8425	5.2344	5.2189	5.1349	6.4126	6.0807	6.1901	6.5463
Yy1	33.2407	35.0603	33.9832	36.382	42.1314	45.0642	31.4525	35.4192
Wars	12.9233	12.694	12.0575	13.1928	11.1434	10.1715	11.9229	12.2579
Hsp90aa1	67.8083	70.1364	68.0314	72.3192	36.1486	38.2555	73.9454	76.7323
Fdft1	3.4528	3.4375	3.9143	3.8794	5.7046	5.0406	7.5118	7.1193
Amn	31.6718	32.6248	27.7744	26.4082	24.6563	19.8546	21.0263	21.6654
Cdc42bpb	17.2194	16.3816	16.618	16.4185	18.0798	18.4392	18.672	19.1372
Eif5	16.1945	15.8694	19.6218	19.6298	21.9099	23.1761	18.2848	18.0919
Ppp1r13b	4.0739	4.3576	4.513	4.356	5.3107	5.276	4.7597	4.5235
Zfyve21	14.4865	14.0676	10.0286	9.6917	7.4744	7.7931	10.5724	10.4944
Klc1	5.8713	5.4549	4.5738	4.5782	4.6337	4.7595	5.5963	5.1298
Mtr	7.1504	6.8473	7.2084	7.1003	7.1474	7.0169	6.432	7.34
Trim27	10.2354	10.2072	8.8631	8.9202	9.2461	8.1226	8.0131	7.777
Mrs2	7.5133	7.2205	6.1179	6.4078	6.1378	5.5274	6.6182	7.0078
Tmem14c	61.8089	63.4159	56.9473	58.2463	52.2572	56.7173	70.9125	70.7537
Nedd9	4.0764	4.3743	5.9288	5.9369	6.2031	5.9872	5.4574	5.1781
Nup153	16.4919	17.4309	20.5722	20.751	27.1781	27.6822	16.1685	17.0717
Dek	24.2262	25.257	26.0103	28.2039	30.895	32.4908	20.0141	22.2191
Barx1	7.2879	6.2714	5.9923	6.744	5.3706	5.3618	4.8628	4.1373
Spin1	11.1962	11.8955	12.4064	12.8045	13.9143	13.2575	12.3113	12.9654
Wrnip1	5.2395	5.2564	5.0863	4.536	6.2364	5.0712	6.5076	6.0975
Prpf4b	9.1838	8.8634	8.5614	9.8323	10.679	10.9839	8.7172	9.2791
Ssr1	50.7833	51.9022	53.9323	55.2214	55.7349	57.2264	52.5801	54.3538
Gadd45g	12.0146	9.1901	29.4983	28.0394	28.5704	29.5885	5.7133	5.892
Fbp2	9.2338	9.7078	7.7291	8.9698	7.9428	9.2946	9.3375	8.5513
Ror2	5.459	5.7399	5.1235	4.8361	3.9075	4.4043	4.3967	4.0948
Sptlc1	16.1307	16.5453	15.6528	15.8096	13.5585	14.8358	18.1127	16.438
Sfxn1	11.7254	11.8057	10.3832	9.8839	9.2586	8.8604	9.0376	9.1531
Ctsl	468.3122	477.3704	519.3985	511.7414	564.6751	556.2037	603.0737	592.1473
Lman2	40.1174	39.7137	35.4803	33.5227	30.6833	27.6106	37.2365	34.9382
Prelid1	60.4149	60.4522	56.5207	57.6888	46.3939	47.4308	54.0824	51.5348
Nsd1	10.9018	10.7021	9.8042	8.8112	7.9991	8.4196	11.9752	13.661
Pdlim7	3.2273	3.0524	4.541	3.8801	5.0882	5.2965	2.7325	2.345
Ddx41	6.1138	6.2695	5.9664	5.3125	5.8605	5.495	6.1959	6.3603
Pcbd2	4.5956	4.6553	2.8696	3.995	3.0425	3.3997	5.55	3.7602
Txndc15	8.2193	8.3794	7.7228	7.5344	6.4441	5.584	7.3305	7.5158
Ddx46	10.6878	11.1477	10.6381	11.3611	13.3714	13.4729	10.7712	11.1983
Caml	8.069	7.7113	6.7112	6.1921	8.39	7.2251	9.9616	8.5077
Ptdss1	8.9727	8.496	9.3985	9.1956	10.2198	9.8239	12.1638	11.3204
Uqcrb	53.5294	56.7536	47.3744	58.3375	16.1869	14.6827	57.5346	55.6107
Cetn3	9.9758	10.5614	9.1828	10.917	8.9686	10.9391	8.1795	8.3411
Hnrnpk	21.1215	21.6116	23.9909	25.2038	15.7656	16.1187	23.4886	24.3663
Ccnh	6.168	6.8972	6.2889	6.4473	6.5572	5.7215	5.8732	5.1247
Rasa1	6.5737	6.8395	6.6586	7.4592	8.0867	8.8167	7.5705	7.5592
2210016F16Rik	6.1535	6.5429	5.722	5.6745	5.3274	5.2315	5.584	4.7199
Golm1	15.3517	15.1103	12.8011	13.8305	13.0458	12.5308	13.678	12.7453
Dapk1	5.8118	5.7627	5.3895	5.0456	4.8643	4.9177	6.7625	6.7221
Trip13	10.4866	10.8377	9.2792	9.8787	9.9285	10.842	11.11	12.368
Pdcd6	19.4514	19.3108	21.2997	21.8017	23.0245	23.6804	22.0389	21.6402
Sdha	35.2511	35.737	32.1817	33.3215	30.0976	30.6632	35.3985	36.1082
Ccdc127	4.6589	4.8036	4.7645	4.7118	4.7512	4.7762	5.1275	4.9055
Nsun2	24.2748	23.3686	24.7131	25.4693	28.5824	28.6863	25.7066	24.4115
Med10	4.3694	4.4537	4.7139	4.9846	4.0886	4.5305	5.3061	5.0678
Ndufs6	16.6156	15.8435	15.0033	17.3757	15.5144	14.3123	15.6237	15.2607
Mrpl36	7.5996	6.8312	6.2471	7.6951	4.7114	4.7711	9.1831	9.2039
Lpcat1	5.6234	5.8896	5.2835	5.2198	5.0716	5.1498	6.4501	6.4196
Clptm1l	22.5454	21.9487	20.4936	19.9769	17.4329	16.8224	25.2346	22.7276
Slc30a5	10.8723	11.0186	10.6316	11.3796	11.5719	11.3491	11.2741	10.0626
Smn1	7.7062	7.2075	7.7323	9.6124	12.1436	11.2188	8.7659	7.8767
Ptcd2	15.2563	16.7141	13.112	14.8598	14.0722	11.7985	16.8713	17.4263
Btf3	33.6207	35.1858	33.0245	34.4832	17.2574	18.1381	34.6178	31.0059
Hexb	28.1675	26.998	23.4539	24.7745	22.4684	19.9981	22.65	22.024
Col4a3bp	5.8874	6.1487	6.0406	6.1985	7.6494	8.3784	7.1856	7.5974
Hmgcr	6.2496	6.699	8.2725	8.2065	9.4944	9.8856	9.9797	10.3777
Iqgap2	12.1142	14.1655	12.9157	14.5698	13.9369	13.8741	7.9476	8.7811
F2rl1	8.7303	10.3953	8.8506	10.5829	18.5256	18.2203	12.3427	12.4704
Aggf1	14.4227	15.2683	15.9858	16.1171	15.8435	17.538	15.502	16.6421
Ap3b1	24.0022	24.2986	21.705	22.7433	19.6725	21.0994	19.1814	18.0356
Scamp1	11.6487	12.106	10.7746	12.2195	11.9632	12.3386	11.692	12.9593
Jmy	6.6187	6.5152	8.9643	10.1549	12.193	11.8524	6.0092	6.7545
Kif2a	5.3744	5.6459	5.6182	5.7681	7.2293	7.2512	5.2119	5.4707
Plk2	8.5356	9.4505	15.436	16.979	17.2523	16.7628	9.1526	9.3398
Serinc5	7.8004	7.7271	7.8924	7.713	7.4436	6.2361	7.5075	7.8775
Zfyve16	4.261	4.3593	3.6138	3.7777	3.4248	3.4424	5.1797	5.7868
Dhfr	6.013	7.1377	6.1487	6.8554	6.6736	6.543	6.1215	6.4128
Ppwd1	5.6225	5.8106	4.9577	5.669	5.6805	5.1248	4.8188	5.1844
Cwc27	8.6704	8.9063	8.9538	9.2736	11.6452	10.5834	8.2411	8.8264
Emb	45.6167	49.1839	48.556	50.5199	54.6248	54.0558	45.4891	47.9182
Mrps30	5.3142	5.4616	5.9575	6.4496	6.1575	5.9965	5.5947	5.6509
Fgf10	19.7628	22.2409	13.6761	13.6022	6.9714	7.5777	14.0458	14.6182
Psmd6	17.0951	16.5773	18.6801	18.6106	17.6884	18.5157	23.8044	23.065
Ptprg	5.347	5.344	6.3779	5.663	6.2539	6.9292	3.0707	3.3717
Pdhb	6.9972	7.0961	7.3626	7.5834	6.3017	6.3306	8.5147	8.4894
Kctd6	3.379	3.5227	4.1451	4.5482	5.8015	5.9011	2.7944	3.4453
Map3k1	16.9555	17.9007	9.6506	9.6381	8.3217	7.962	11.7811	12.1332
Il6st	8.4512	7.9663	7.4313	7.0458	5.7465	6.0039	6.881	6.7724
Ddx4	4.6145	4.9774	4.1049	5.0357	4.6943	4.814	2.3091	2.8396
Gpx8	23.6749	24.9255	21.8206	21.8225	23.382	18.1957	19.6428	17.9173
Ndufs4	9.8038	9.7848	9.5944	9.2551	7.8007	7.6011	9.1614	9.1066
Fst	46.7175	41.451	39.1427	35.8478	54.2021	53.421	51.6687	49.2723
Samd8	8.3698	8.8138	9.797	10.0613	10.9162	10.6559	9.321	9.5855
Vdac2	18.0837	18.0826	18.5642	18.8601	18.5897	19.7366	19.2357	19.16
Nr1d2	2.3218	2.4431	6.0572	6.3665	5.3036	5.8397	1.4496	1.4043
Dlg5	4.9689	4.8019	5.0693	4.4475	5.5578	5.7148	5.7229	6.0664
Glud1	74.0457	77.129	73.8524	75.6253	80.342	80.1793	104.2863	108.465
Bmpr1a	20.7975	22.0485	23.1457	23.6384	26.9195	26.9186	18.3582	19.3198
Nid2	56.7665	53.3413	59.2649	56.094	64.5029	64.1917	67.3693	65.5625
Rtraf	38.3241	40.9291	36.8381	43.3692	30.0938	28.6824	39.074	40.8528
Ecd	8.4798	8.7741	7.5949	7.3404	7.3044	7.3549	8.4594	8.3537
Dnajc9	16.4951	14.7186	14.9133	14.3308	16.8043	15.743	17.5288	17.8124
Anxa7	7.4263	7.5972	6.7791	6.7134	7.2035	7.2236	8.9638	7.897
Ppp3cb	4.6228	4.8299	4.4662	5.1392	4.4806	4.8879	3.2563	3.3532
Zswim8	6.9706	6.6507	7.257	6.5912	8.6819	8.0449	8.0451	7.8992
Vcl	10.353	10.5437	14.134	14.0026	18.7127	20.1876	11.9707	11.907
Ap3m1	5.3892	5.4277	5.6332	5.987	4.6535	4.5643	6.2272	5.784
Ero1l	27.8852	28.8309	30.2021	32.9572	26.605	27.0819	23.8425	24.0381
Psmc6	15.8734	17.444	16.1559	17.1847	17.3576	16.9658	16.5047	16.2468
Mapk1ip1l	12.9097	13.0867	14.4912	15.0439	21.0759	22.1522	12.3163	12.9088
Slmap	6.5313	6.5118	6.1832	6.3724	8.0328	7.9585	6.1441	6.5902
Rnase4	19.6272	19.5578	19.3543	19.365	16.3365	16.1621	20.0052	19.8204
Arf4	53.728	53.8088	59.702	61.809	66.5765	63.4005	57.3273	60.8044
Eaf1	11.8057	11.6783	13.03	14.2777	15.9765	14.0551	14.9738	14.305
Capn7	6.0122	6.3728	6.6137	6.8333	8.166	7.8195	6.9597	7.2911
Btd	6.8485	5.9971	8.2631	7.6551	6.6463	5.6699	9.1007	7.4283
Bap1	10.2311	10.0595	9.3901	9.081	9.9112	9.0351	10.2018	10.0841
Gm6768	14.6632	15.367	14.7603	17.7459	20.1389	19.2059	16.9446	17.29
Nisch	16.1494	15.8018	14.4205	13.7673	14.4979	13.628	12.9181	13.126
Parg	4.9587	5.2805	4.959	5.2201	5.2906	5.2381	5.3675	5.2044
Ogdhl	10.3948	10.6529	9.3542	9.1988	6.9576	7.188	7.1413	6.7738
Spcs1	12.2443	11.3547	12.695	11.9073	10.2632	8.4874	13.3995	12.6618
Kpna3	28.4292	31.1518	30.364	32.5668	42.2784	42.1554	31.3683	31.1334
Rnaseh2b	5.0268	4.8882	4.8146	5.1086	5.1258	5.3885	4.9319	4.5394
Pspc1	10.3626	10.9114	10.6547	11.3116	11.4204	12.9279	12.1376	12.4344
Ctsb	89.1341	90.6659	87.5957	84.9679	88.9952	82.7974	90.703	85.845
Gata4	63.0638	61.8858	46.3998	46.0846	58.0271	55.1281	63.5451	61.2829
Zmym2	10.6153	11.0655	8.7033	9.0109	8.1468	8.3086	9.3841	9.3956
Eef1akmt1	6.8507	5.5993	5.144	5.3586	4.0485	3.6916	6.7991	5.6095
Tdh	8.2278	6.8368	7.2668	6.5748	5.5574	6.1087	8.8183	7.2255
Tkt	24.2264	25.2431	23.4558	23.4555	21.3917	22.6707	24.2674	24.8599
Pinx1	5.9351	5.439	5.2443	5.0291	6.0506	7.3168	6.1139	6.2802
Sap18	7.352	7.5533	7.3972	8.3117	4.1005	4.3357	7.9635	8.5807
Ska3	13.0425	12.9002	10.9171	12.0187	11.4152	9.8593	12.8928	13.525
Mrpl57	8.3077	7.7509	7.7078	7.1192	6.022	6.541	7.7677	7.8359
Zdhhc20	14.4112	15.9552	15.7502	17.2302	16.7427	17.8974	11.3782	13.0405
Micu2	6.8161	6.8316	6.5346	7.2235	6.0528	6.3024	5.5409	4.6812
Ints9	6.3447	6.6443	6.6047	6.0487	6.9209	6.2477	6.0416	5.8408
Extl3	8.8873	8.7715	7.7234	7.8781	6.754	6.5142	9.7876	9.7367
Mtmr6	5.4212	5.7807	4.5365	4.5086	4.4619	4.4427	6.7764	6.2537
Esd	7.0128	7.4797	6.3252	7.0308	5.5306	5.7658	6.9172	6.0861
Zc3h13	8.8201	9.3757	9.012	10.074	11.7413	13.1544	9.1493	10.1924
Slc25a30	8.0066	8.2238	5.8149	6.1708	5.8806	5.1504	6.3838	6.8739
Gpalpp1	16.1743	16.6426	16.4225	16.3259	16.4546	15.7459	16.3679	16.8976
Nufip1	10.8502	10.821	15.2436	16.2606	17.7261	15.7757	8.8651	8.4734
Tsc22d1	21.3945	20.7171	25.2792	24.2481	24.9353	25.0522	21.0137	20.6858
Akap11	6.5673	6.9339	7.31	7.385	7.1638	7.5686	5.7762	6.131
Wbp4	5.1566	5.5177	4.8007	5.4942	6.1088	5.9376	4.7348	5.2214
Sugt1	11.5794	11.9017	10.793	9.8804	9.564	9.4543	11.1411	10.5902
Elp3	12.7791	12.5201	10.6043	11.7237	9.385	9.3432	9.587	10.7308
Pbk	9.9536	9.6103	6.6421	7.6152	7.241	6.9631	7.9588	7.029
Esco2	8.7947	9.4461	8.6037	9.1303	8.3358	7.9565	5.4313	6.5765
Ccdc25	9.1121	9.5084	9.2664	10.277	11.2173	12.951	10.6649	10.5453
Clu	7.9329	8.3003	7.9132	7.2575	7.2937	7.3543	6.2504	6.3648
Trim35	26.7887	25.6344	25.5741	24.7973	26.7806	25.5461	26.088	25.0098
Dpysl2	5.623	5.6952	4.3728	5.0222	2.6452	2.2314	6.6635	6.1944
Bnip3l	16.4023	16.822	15.6254	16.1173	11.2304	11.1188	11.0631	12.3073
Ppp2r2a	17.7017	18.027	18.6973	20.177	22.8466	23.3682	17.8869	17.5394
Nefl	15.9016	15.5327	14.8212	16.306	14.7611	14.6371	12.5173	12.3875
Bora	16.4379	16.5574	15.0362	15.4538	13.8603	13.636	15.7223	16.4272
Tnfrsf10b	8.9502	9.42	7.3124	7.1452	7.6689	8.0899	11.573	11.4513
Bin3	6.9673	8.2746	8.1492	8.4195	7.583	7.9438	8.1332	7.7371
Fam160b2	14.1009	13.9816	10.7048	10.5101	10.204	10.2588	16.033	13.4526
Xpo7	7.5197	7.5442	6.8395	7.0979	7.3772	7.0985	7.7543	7.6311
Dok2	5.7283	5.3223	8.4097	7.9583	11.8008	10.0057	5.5939	4.8651
Rb1	6.0876	6.3536	5.6495	6.6808	5.9974	6.0614	3.7174	4.9318
Itm2b	122.3035	124.9621	115.0672	114.4233	121.7122	115.2075	126.2284	128.5232
Med4	18.2412	17.0209	21.913	21.9718	26.7013	27.1309	19.3105	19.4786
Sucla2	19.126	20.426	17.8223	20.1515	19.8957	20.4092	19.4092	20.5481
Uchl3	20.4452	20.6872	19.1041	19.5851	15.7049	16.0378	20.6237	21.317
Spry2	50.8876	60.9051	99.773	101.4022	119.45	111.1496	41.9758	44.5172
Rbm26	19.8042	21.1352	19.9911	21.9488	25.4095	24.9639	19.2719	21.5095
Fbxl3	10.5896	10.6466	19.2598	20.845	19.6814	20.9402	10.688	11.0861
Cln5	141.2267	145.8291	152.1973	158.6385	164.5894	164.924	151.8928	154.4082
Gpr180	80.1131	77.7141	84.348	80.3273	77.8671	73.7939	107.0943	103.1346
Dnajc3	259.6299	256.3113	256.8344	267.3305	255.6924	257.0687	231.1291	231.7347
Nipbl	21.5244	21.5797	23.4735	22.9291	28.2457	28.8365	24.1366	25.2989
Nup155	8.8773	8.6611	7.4769	7.5891	6.9003	7.0704	8.741	9.3394
Dab2	45.1206	47.1124	42.3455	41.9237	48.0917	47.1849	29.8057	31.4586
Dad1	20.7855	20.4117	20.0855	18.8487	20.4713	18.6848	22.2719	22.0713
Lrp10	15.4667	15.8396	15.4687	14.3067	14.4835	13.7587	18.6545	18.5831
Haus4	6.5766	7.0735	5.5612	5.8347	5.414	5.3792	5.6792	6.5135
Ajuba	26.4828	24.4599	29.3158	28.5069	48.412	47.0797	20.3259	19.88
Acin1	6.2341	5.9654	5.3916	5.561	6.9079	6.7325	5.0101	4.66
Oxct1	8.2406	8.4177	8.2369	8.2511	6.8222	7.387	7.5087	7.848
Drosha	16.379	16.037	15.1481	15.2115	16.5689	16.7337	13.8226	14.1819
Psmb5	6.9197	6.4746	7.8036	5.7903	5.0202	4.9371	8.0744	8.3687
6030458C11Rik	5.1344	5.3297	3.9466	4.1531	3.3356	3.313	4.5325	5.4378
Golph3	16.0475	16.9837	18.9402	20.3614	24.0367	23.6267	14.1471	15.1143
Zfr	15.2342	15.3848	13.9372	14.773	16.9263	16.4842	17.2988	18.6423
Ngdn	15.1959	14.2698	13.2972	15.0855	14.2993	14.9713	17.0682	17.2473
Sub1	34.9264	34.8019	33.5893	34.4506	35.3909	36.1326	39.7907	40.6915
Psme1	5.6564	5.5631	4.8726	4.5435	3.9267	4.429	4.6757	4.7376
Zscan26	6.7792	7.5297	4.5031	4.9169	3.2927	3.201	5.1343	5.4089
Cct5	76.4056	78.7342	73.9851	76.421	76.0725	76.6956	88.5824	84.0321
Tars	17.0493	16.494	16.4113	18.1311	22.9271	21.8248	23.5483	23.9457
Rai14	21.3183	22.0115	19.8948	21.3058	23.7072	22.8074	17.41	17.4759
Brix1	24.7067	24.9389	25.9631	25.5095	30.3882	27.763	26.1531	28.0511
Mtdh	11.2524	11.5031	11.2335	12.384	13.7215	13.8528	9.9452	10.6745
Laptm4b	7.7715	8.1984	8.4235	7.1632	6.6645	5.9595	7.0789	7.671
Sdc2	6.8613	7.4971	8.0697	6.6419	6.4139	7.3111	4.5152	4.0834
Ank	25.2517	24.1213	24.1406	22.4229	22.4631	23.5138	27.0179	26.7248
Myo10	8.7124	8.9441	9.7505	9.9577	10.6875	10.8219	8.0129	8.8922
Rnf19a	9.0736	9.5913	10.855	11.0389	12.5644	11.8944	5.9344	7.242
Pabpc1	158.3151	166.6542	146.7308	158.7711	165.1844	166.211	140.801	144.7451
Ywhaz	21.5265	23.151	23.1631	24.1506	27.3774	26.718	29.0158	29.8148
Atp6v1c1	11.2636	11.0989	12.0284	11.6972	12.2207	12.6597	12.2408	11.309
Dcaf13	4.5379	4.3385	5.891	5.576	7.1383	7.0604	5.9821	5.91
Eif3h	61.3253	60.0536	61.2929	62.2312	56.5036	59.1757	58.2273	57.6236
Rad21	88.0979	92.5664	90.6063	100.3617	113.5637	117.2197	78.6565	82.7215
Shcbp1	7.645	8.0086	7.2278	7.5354	6.7994	7.2567	6.89	7.5818
Rida	6.4712	6.547	5.4221	6.2886	5.0074	5.3863	4.4745	4.3309
Eif3e	12.8224	12.9353	13.1115	13.9586	10.8515	10.8716	14.7712	14.8314
Emc2	9.8695	10.5334	10.7379	10.2979	11.1913	10.5092	9.9719	10.1249
