Cdkn1a	31.9304	32.5876	30.9256	28.3806	39.9445	42.1556	38.9374	43.1782	47.0978	48.3539	46.323	43.6733	36.5587	37.3432	37.6873	37.0213
Nus1	8.6207	8.8519	13.3251	12.6473	11.2178	12.8344	12.4532	13.6689	14.9748	14.4382	14.573	18.0408	16.181	15.3461	15.5537	15.7251
Mospd1	1.8135	2.1009	3.3269	3.5617	2.7888	2.8981	3.471	2.6373	3.977	3.0534	3.4725	5.111	5.0554	5.6868	4.9277	5.25
Akirin1	12.169	9.5702	11.448	11.5332	9.4145	11.6255	12.2648	11.5233	10.0266	10.5962	10.1567	12.0077	14.0312	13.6836	12.2296	12.8112
Ndufa5	14.2473	15.4543	16.3534	15.959	15.0069	13.8122	15.3462	14.4567	17.833	15.2956	14.6903	14.4431	12.8094	13.4367	14.0201	15.2209
Fhl1	9.6836	9.018	11.3573	11.4809	11.2361	11.1548	11.6053	11.3677	12.6667	12.5389	12.904	12.5817	11.766	11.7755	11.9863	12.7464
Rfc2	10.7509	10.4491	9.2033	9.0741	8.9181	8.6082	7.9305	7.9213	7.6216	7.9922	7.7582	6.4416	6.0739	6.2139	6.5005	6.475
Denr	10.3562	10.6789	11.8211	11.7762	12.1498	12.6048	13.1752	12.0678	12.9733	14.2941	13.576	14.9391	12.5038	11.5963	12.132	11.9428
Prmt5	16.8703	19.1634	16.8169	17.9446	16.0411	16.3882	15.7917	14.9089	16.8806	15.7497	17.1585	15.3006	15.9324	16.2508	15.8548	16.432
Sympk	21.3297	19.6445	15.8997	16.1153	16.621	14.5587	14.4603	14.9343	13.9132	14.3096	13.6349	12.1616	10.9168	11.3284	11.7306	12.3108
Nagpa	3.4524	3.6514	3.3171	3.3751	3.9952	3.8825	3.558	3.3387	4.5287	5.2939	4.2335	3.7012	4.1175	4.8764	4.1719	4.5485
Ivns1abp	18.5174	17.6071	23.5373	24.7277	18.4861	20.1181	20.9013	20.0617	20.4383	20.3	19.587	21.4258	20.6214	19.5319	20.062	19.7933
Rpp14	7.5753	8.5559	11.3137	10.2421	6.5511	8.1722	8.8704	9.7838	7.0251	7.2459	6.5847	8.2125	12.361	11.5366	13.0256	12.9331
Slc38a1	10.1509	9.7861	11.0925	10.8091	10.2109	10.1357	10.1832	10.7646	12.9232	12.962	13.7835	15.3881	15.6879	15.8588	15.9669	16.8171
Gps2	7.396	6.2491	4.6116	6.0965	5.4974	6.5307	6.6069	4.5715	7.8705	9.5142	8.0544	6.9486	4.9958	4.9243	5.0314	5.1905
Bsg	131.6952	141.3503	135.0264	142.7668	126.7036	132.1913	128.5275	122.9827	130.6824	138.5134	130.445	120.5488	99.9214	101.8111	115.3281	105.1646
Serping1	7.1435	7.3884	7.2962	8.3885	5.8064	6.8481	6.2604	6.536	6.915	7.0243	6.9158	5.8526	5.2434	4.7516	4.7698	4.7061
Kcnk5	5.8884	7.6478	6.4739	7.6178	4.4371	5.1426	4.4782	3.9809	5.3804	6.2982	5.4945	4.8934	4.8914	5.4375	5.038	5.6536
Creld2	44.9458	49.7914	40.5626	44.116	44.2531	41.4217	45.3291	40.3991	42.6196	48.1553	41.7315	37.4392	36.151	33.5258	32.9974	38.1851
Twf2	6.3188	7.7054	6.2692	6.565	5.8073	5.3606	5.2372	5.3296	4.4773	4.7812	4.544	4.5859	5.5083	5.3379	5.3924	5.3882
March5	33.5173	27.0976	33.2099	29.8226	29.3108	33.1552	30.0064	31.9275	26.7032	27.3207	27.3873	28.9848	30.6018	29.9801	31.7249	29.2768
Trip6	17.7228	19.3407	14.1722	13.9669	17.0194	14.7946	15.0423	15.7452	18.2956	16.121	17.2571	15.8883	15.3347	15.7897	15.9156	15.5788
Agap3	9.7674	8.6587	6.8492	7.2546	6.3514	6.1023	5.9999	6.4183	7.4608	7.5979	6.7204	6.1386	6.4429	6.7126	6.2541	6.9258
Tpi1	108.9079	124.3499	101.4846	108.497	101.6435	105.166	97.708	89.0758	86.1053	101.7817	83.9354	74.2791	56.284	55.0026	64.4218	59.7491
Rab12	10.4453	11.4996	13.357	13.2301	12.2789	11.3252	11.2601	10.3995	11.9871	13.1928	12.1902	12.4385	12.7546	12.9481	13.6978	11.6163
Pcbp4	18.5771	16.8816	12.6622	11.6959	13.4141	12.2858	11.5274	12.2477	13.5956	14.9555	13.6483	11.6405	12.5533	11.5873	11.6371	12.2151
Cdca3	15.73	16.553	14.3842	16.3942	14.1762	13.4837	14.7926	13.4946	13.3282	15.4583	12.9923	11.8574	10.5512	11.1677	10.9394	10.7344
Mrps23	10.2196	10.0124	8.5757	9.9587	8.6125	9.4333	9.0334	8.52	9.5132	8.234	8.8908	8.4351	10.0315	9.5877	9.9921	8.9917
Agpat4	13.9985	16.2127	13.5978	13.0741	11.4595	12.0003	11.3836	12.1487	11.7088	11.1692	11.5052	11.5653	11.9542	12.6352	12.4071	13.0037
Igf2r	70.4335	71.7559	67.7574	60.3968	63.6607	63.867	55.7949	68.1556	63.1856	70.559	72.2946	73.2633	70.7833	68.7629	69.1467	73.5475
Acat2	5.5982	7.6294	7.4799	6.8016	6.6529	6.0438	6.7744	6.2697	5.5906	5.3727	5.4311	5.486	8.1108	8.2618	8.0751	8.0772
Lnpep	6.9058	6.2869	9.3401	8.8072	7.8655	8.7749	9.2709	9.1314	7.7905	7.7172	9.0699	10.7479	11.7256	12.1063	11.7141	11.7287
Chd1	16.9846	15.5184	18.1651	18.7423	18.2749	19.9418	20.087	19.4048	21.3624	23.3517	23.4578	25.7715	19.0698	18.1339	18.666	18.8691
Phf10	10.248	9.7221	12.0492	12.9459	10.7328	10.9444	11.7675	10.9525	11.6246	11.5866	11.2784	13.4946	12.843	11.8612	13.3855	12.1427
Zfp51	6.3985	3.4387	8.8695	7.7729	5.4038	5.6458	5.9356	6.0926	4.932	4.8362	4.7096	5.3745	7.0952	7.2806	7.7125	7.4256
Hcfc1r1	23.3	20.9456	16.5595	16.9268	20.7974	16.6163	17.7339	17.2094	21.9646	24.6729	19.5419	20.0006	13.5915	17.8633	15.2151	17.5046
Tnfrsf12a	9.3765	9.6261	9.193	6.9238	27.0903	28.8895	26.3481	32.3311	43.0029	36.8996	41.7826	40.1159	12.5751	13.6591	11.9209	15.7326
Cldn6	27.0428	29.6725	29.3997	30.2371	26.5678	28.4808	26.6833	28.3969	32.0401	29.846	31.0799	27.3762	22.0992	21.7951	21.3177	22.2475
Tnfrsf21	8.1933	7.5745	7.39	7.6625	9.3896	8.9446	9.4417	8.4993	10.7292	10.5653	11.9393	10.4639	7.2471	9.5238	8.3532	8.7777
Cenpq	5.326	6.4751	9.7295	10.6151	8.1962	8.7169	9.4002	8.4616	8.4118	9.2363	8.5316	9.1869	10.2306	9.1835	10.7084	9.2668
Cdc5l	27.555	25.9013	28.0444	28.2864	28.5346	30.4781	32.0791	29.5524	28.9163	28.9277	27.1938	29.718	25.4396	24.4569	26.3371	25.8303
Mrpl14	8.294	9.9173	7.2009	8.3401	5.5187	7.1226	5.3432	6.9999	7.5554	7.0639	5.8619	3.9266	4.4464	5.5766	5.5553	5.4168
Sgo1	10.3381	10.1238	15.0696	15.9675	9.3191	10.9625	12.0495	11.5499	9.3355	10.0783	9.0442	9.415	14.1431	13.5054	13.4684	12.3364
Hsp90ab1	594.0446	647.0795	575.6628	600.8557	627.6609	628.4574	633.0933	594.5519	675.711	694.8217	670.3133	639.7789	592.0929	567.9076	593.7348	584.7418
Vegfa	9.3392	9.4491	8.5616	9.7157	5.222	5.4746	5.5685	4.5641	5.5542	5.9703	5.438	4.8695	4.1022	4.136	4.6974	4.6213
Mrps18a	4.9508	6.3105	5.6468	5.4344	5.975	5.4682	6.4849	5.0809	6.8475	6.6665	5.4413	5.5508	5.4549	5.1538	5.4816	5.3193
Ptk7	75.3741	74.2728	59.4974	54.552	56.3618	51.7282	50.8801	53.2828	51.0056	45.5862	49.6306	44.8918	44.6145	44.6821	45.6425	40.3056
Cnpy3	8.19	9.9461	7.5516	8.4557	7.8978	7.0683	7.9623	7.4992	7.936	7.9428	7.0953	6.2193	5.694	5.7962	6.4236	6.1575
Ubr2	6.138	6.4894	5.9336	6.0821	5.1356	5.0262	4.6676	4.8518	4.5649	5.4355	4.8854	4.897	6.4265	5.841	6.3026	6.404
Bysl	15.6454	15.0902	14.057	13.3162	15.8313	15.8572	14.5066	16.6012	18.4507	19.3773	19.0996	17.4207	18.1986	18.3674	19.9194	20.514
Foxp4	22.2483	19.6107	13.5639	13.6805	12.9446	12.8766	11.7343	12.1275	12.2931	13.5545	12.9502	11.6013	9.9254	9.7853	10.1823	9.2685
Nfya	4.8858	4.7734	4.5295	5.0411	3.5124	3.3858	3.7725	3.9485	3.4111	3.352	3.3546	3.1549	4.722	4.7272	4.53	4.7488
Brd4	16.3713	14.8954	12.048	12.5245	13.7794	13.7235	12.9108	12.2252	16.7683	19.3058	17.9991	16.51	11.0535	11.1116	11.7323	11.6888
Ppil1	10.0802	9.7232	8.4157	8.4187	7.5581	7.4488	7.0494	7.0382	6.3548	6.8478	6.585	5.7352	6.155	6.9614	6.5731	6.8198
Mtch1	10.749	11.6195	9.1579	8.5166	8.9569	9.0892	9.0673	8.9327	10.3368	10.1359	10.138	9.5789	8.2294	8.1117	8.8797	8.87
Ndufv3	14.9996	17.872	13.1681	14.9144	11.3636	12.4278	12.5483	10.4837	11.443	12.7596	10.619	9.6357	8.9813	8.928	9.6496	10.092
Sik1	9.8452	10.044	8.5198	8.5962	9.7462	8.6769	9.4774	10.1136	10.1614	10.2258	10.0437	8.8788	5.5107	5.6432	5.6848	5.7787
Arhgap28	14.845	14.5381	16.0525	15.1801	11.7435	12.3917	11.5656	12.7582	11.1774	11.0907	11.5604	12.3957	10.6367	10.5442	10.3003	9.5419
Akap8	4.4439	4.7912	5.1704	5.0856	5.1169	5.0415	5.5103	5.0498	6.4759	6.5075	6.2542	6.2365	4.9257	5.0552	4.8024	4.7706
Myl12a	10.6711	11.4686	13.6396	12.524	14.5917	15.0609	14.2836	16.0017	18.0802	16.3887	17.1836	16.519	20.5549	21.2625	19.852	19.7678
Smchd1	6.594	6.3937	8.6783	9.1859	6.98	7.6807	7.781	8.3885	7.5784	7.7734	8.4794	9.2943	8.1571	7.7159	8.6487	7.9174
Ndc80	6.0601	6.2771	7.654	7.6962	6.6525	6.4881	7.4091	7.0807	5.4533	6.4639	5.6613	5.7476	6.1296	6.2366	6.4859	5.8437
Lbh	28.5701	30.1405	29.33	29.4733	23.8027	22.549	23.7723	24.7098	19.5893	19.3811	19.4293	16.8108	21.3285	20.6354	22.9308	20.7458
Dpy30	8.9726	10.3945	10.08	11.2218	9.3295	9.6247	9.7823	9.8403	10.1272	9.2263	10.0439	9.6237	8.442	7.9762	8.9888	8.5535
Spast	6.5318	5.5666	7.9981	8.159	6.1663	6.3286	7.1155	6.9604	7.2009	7.2926	7.083	8.2029	8.4808	8.6658	9.218	8.1967
Yipf4	7.5006	5.3691	8.9574	9.0947	7.9354	8.8268	8.8411	7.5876	8.8428	7.8204	7.6803	9.7601	10.2726	8.9259	10.7822	10.4165
Crim1	9.4704	7.9507	8.6235	7.1634	10.8457	11.9241	10.436	11.8189	17.3397	16.1524	18.5061	19.468	14.2887	16.7219	14.0596	17.6195
Strn	5.0762	4.9431	6.2819	6.2535	5.7751	6.4337	6.68	5.9496	6.1845	6.0803	6.8447	7.2725	7.6224	7.6219	7.6148	7.4077
Eif2ak2	7.6349	6.5344	9.1789	9.1138	6.049	8.3794	7.8424	6.7685	7.2013	6.7172	6.389	8.1448	8.0257	8.3461	8.2407	8.7262
Cebpz	14.0612	14.6285	17.9303	17.8161	17.2038	16.744	18.4174	16.6553	17.1021	18.1636	16.9262	18.3863	18.3644	19.2227	19.3097	19.6168
Man2a1	19.9032	17.9754	22.1241	20.452	17.1635	19.6406	18.8522	19.3697	20.8963	19.745	21.6153	23.9631	25.7633	24.8286	24.4022	25.8386
Vapa	42.4011	34.9679	40.1087	41.0978	42.5163	41.8786	44.0864	42.0598	49.0798	48.8439	46.3896	49.5034	46.1457	41.8483	44.152	43.0004
Hnrnpll	6.6124	5.4762	6.4133	6.689	6.4556	6.5067	6.7167	6.5138	7.7594	7.199	7.1102	7.3905	7.6791	7.8631	7.6948	7.6055
Ralbp1	9.3912	9.582	9.322	9.3166	8.1971	7.5133	7.836	7.8483	7.5939	8.4013	8.282	7.9147	10.21	9.5822	10.2142	9.858
Srsf7	12.881	13.3782	16.6113	17.103	12.4141	13.3854	14.3609	14.7612	15.7933	13.2625	14.9692	15.0324	20.5507	19.4964	19.7745	19.3559
Twsg1	19.9192	20.7135	25.3693	25.6374	24.7892	24.679	25.1647	22.9147	23.8521	24.8348	24.7608	24.063	24.8134	22.8734	24.0306	22.8189
Ndufv2	22.4554	22.7144	22.6654	25.7175	20.5525	21.4197	24.7603	21.2355	22.4479	23.9759	20.0837	20.5175	19.9613	22.346	23.0251	22.326
Washc1	4.9979	5.1246	4.0863	3.7209	3.9517	4.094	4.6219	4.6372	4.7318	5.6398	5.0892	4.0685	4.262	5.3717	4.7863	4.5575
Washc2	6.5527	7.882	7.7422	7.5237	7.3613	7.2964	8.4313	7.6574	9.1256	10.17	9.6389	10.0315	10.2852	10.5732	10.3827	10.9517
Lrpprc	8.4945	8.6121	10.0836	9.0239	8.7851	8.6723	8.7931	9.6567	9.2192	8.9237	9.3904	9.2513	9.9448	9.9459	10.1316	9.9878
Pdpk1	4.3591	4.1602	5.5779	5.2398	4.6033	4.8899	5.0899	4.8595	4.7447	5.4746	5.218	5.156	4.8254	5.1778	5.0118	5.3764
Srbd1	5.1488	5.6553	5.9943	6.8418	5.5305	5.2011	5.3964	5.5582	4.3005	4.2068	4.6546	5.0539	4.5277	4.6279	5.2033	5.0539
Epas1	23.0334	20.8968	20.0634	23.34	28.3181	23.7808	27.7734	27.9975	37.2122	39.3007	39.5819	36.8176	32.5439	39.3676	33.0627	39.5381
Rhoq	12.9857	12.1125	16.3291	16.5005	10.2946	12.2317	11.3424	11.6806	11.8483	9.909	10.2979	10.4496	11.5935	11.3677	11.8281	10.9167
Pigf	10.301	7.3895	18.2216	17.7605	13.6807	15.2044	12.3265	13.2348	10.6644	11.4749	9.7539	12.9786	17.5772	16.5337	19.9095	20.6981
Cript	9.1606	8.2848	15.4552	13.9289	11.1594	12.11	13.6303	12.6016	11.1602	12.693	10.879	13.9565	14.7931	13.7647	15.9784	15.5339
Mcfd2	9.0134	8.8779	9.5083	9.6096	8.2953	7.7366	8.2558	8.1726	8.539	9.4153	8.5255	8.4052	8.7786	9.1644	9.2962	9.1349
Msh2	16.5184	19.7761	21.9536	21.2128	17.4546	19.1576	20.5017	19.291	16.9899	18.6171	17.8711	17.4666	16.1773	16.2217	17.5911	15.9382
Jpt2	33.9591	34.8816	35.49	36.6959	33.5263	33.8383	33.4394	32.4252	30.6322	28.1979	29.411	30.1649	30.6449	31.218	31.8877	31.5081
Mrpl28	8.0109	10.3765	8.1707	7.2486	8.2168	6.8182	6.8846	8.0312	7.7211	7.2521	7.3302	7.0229	6.2625	7.3747	6.6323	6.6829
Axin1	9.4039	10.2501	8.2763	8.2285	9.188	8.9891	9.1531	9.1898	11.665	10.7158	10.4954	10.6842	8.986	8.9482	9.0524	8.2115
Luc7l	6.7255	6.8955	7.5224	7.085	5.6116	5.809	5.9372	5.9936	5.7933	6.6247	5.838	6.1188	8.6947	8.2843	8.6209	8.7092
Dusp1	2.886	2.1028	2.1499	2.1398	5.862	5.2023	5.9272	5.5349	6.8999	5.5924	6.9798	4.9908	1.9621	2.3978	2.4663	2.922
Plin3	33.8875	33.8627	29.445	29.7325	27.9751	25.0896	28.7118	24.4576	25.155	28.1767	26.5044	24.3615	25.6484	26.4794	28.7835	26.8579
Kdm4b	7.2921	8.7881	7.0233	7.0122	5.8871	5.9443	5.1206	5.682	5.2666	5.7086	5.355	4.5128	4.5822	4.3795	5.7455	4.894
Uqcc2	17.9738	16.913	12.442	10.9297	12.6866	12.6507	9.9228	11.6688	12.3377	10.1959	11.7762	10.663	10.432	11.5557	10.8259	10.7794
Mllt1	18.6241	17.9528	13.9303	13.3234	13.4205	14.326	13.1051	13.5046	11.3339	13.2855	12.768	12.6457	13.1634	12.4304	14.1026	12.4799
Cul2	6.8686	6.0127	9.3307	9.3142	7.6136	7.6942	7.7076	7.7786	6.6583	6.4819	7.2107	7.65	8.5336	7.5413	8.5626	7.6181
Epc1	3.891	4.0462	5.0639	4.5886	8.7078	8.5154	9.8143	8.1677	10.018	10.1065	8.5657	8.8056	5.5485	5.2191	5.3015	4.902
Sos1	5.7116	5.4388	6.8667	7.2131	5.3514	5.8624	5.9175	5.3707	5.2654	6.5671	5.5845	6.4805	8.1682	7.8322	8.1663	7.1076
Cox7a2l	12.2742	13.6266	14.3165	12.9764	13.7615	14.9214	14.45	16.0286	12.5152	14.0235	12.1998	12.0089	12.3559	13.9116	14.3739	13.8551
Dync2li1	8.9135	8.4651	8.4107	9.4607	5.9378	8.0908	8.0739	6.4737	7.2261	4.6555	6.4729	6.8987	5.3538	5.9516	5.616	5.4888
Polr2d	26.4103	32.6335	33.3503	30.9198	29.5234	34.7611	29.6245	29.8412	34.5475	32.7029	30.2945	29.5574	33.5146	33.0405	32.689	34.5156
Slc25a46	5.9373	3.8168	8.2494	8.8948	6.7675	7.2065	7.7634	5.9058	7.0339	8.187	7.3668	9.5615	8.4739	8.9172	9.327	8.292
Sap130	6.9243	6.6546	5.4934	6.0316	6.4886	6.4498	6.3696	5.7718	6.3649	6.9123	6.5008	6.0218	4.723	5.3107	4.8085	5.0562
Slc39a6	14.2281	12.6934	14.7797	14.4354	16.8915	17.8763	16.5647	16.9466	22.6852	21.5367	22.6944	24.6953	22.517	23.2032	23.4402	23.7676
Elp2	10.9886	13.0512	13.8899	13.5301	12.1135	12.272	11.2317	12.3247	12.124	11.3141	11.1907	11.2729	12.1901	12.0463	12.5863	11.5257
Mapre2	4.8625	5.5034	5.2147	5.7553	5.4696	5.2324	5.752	5.7217	6.3656	6.9781	6.4534	6.0714	5.4533	5.6614	5.5152	5.8732
Wac	5.9873	4.3529	5.7996	5.4646	6.9997	7.2133	7.0309	7.3686	6.8926	6.9731	6.9238	7.0257	5.6925	5.8201	5.6334	5.3294
Ccny	9.5729	8.7228	11.2291	10.6102	9.7169	10.4565	10.8375	10.5217	11.5601	9.9232	11.0476	11.2625	11.9313	11.44	12.3683	11.7185
Rock1	5.2126	4.2284	6.7526	6.9666	6.2769	6.673	6.7403	6.5636	6.5351	6.9784	6.8067	7.9086	8.3758	8.0216	7.8868	8.2096
Mib1	9.4749	8.365	10.2162	9.9175	8.4823	9.6912	9.4378	9.063	8.3963	9.2917	9.3427	10.6587	11.5483	11.5115	11.3072	10.9093
Zfp871	8.1632	7.7354	11.914	11.4105	11.4214	12.3818	11.9865	11.6952	10.4163	11.4375	11.6857	13.7628	12.244	12.699	11.626	11.7201
Pfdn6	9.5102	10.5994	8.6838	9.0369	8.3807	7.381	8.3264	8.2531	9.7583	10.4065	9.3455	9.4226	8.0087	7.4301	9.174	8.811
Wdr46	12.6712	12.9688	9.8116	9.7793	10.3512	9.9508	9.5717	10.9612	11.3435	12.6446	10.285	9.049	11.2396	10.2428	11.9009	11.355
Vps52	7.4902	7.2358	6.6183	6.1271	6.4684	5.5391	6.6128	5.7175	6.9584	6.027	6.3763	6.1201	5.6813	5.9428	5.7162	5.7057
Brd2	12.6699	13.2092	12.0699	12.1702	17.42	17.8984	18.1404	18.6097	23.1621	23.3911	22.8526	21.9703	13.2634	13.8235	14.0174	13.7796
Pfdn1	31.1264	36.4132	35.5388	34.7941	34.1699	32.9866	34.9004	33.008	33.3633	28.3614	30.0097	31.8869	29.5446	31.2768	33.8604	27.6474
Dnajc18	4.2952	5.5155	5.8351	5.8649	3.8445	3.8603	4.7272	4.6498	3.7979	4.2638	3.5442	3.9183	6.8246	6.7268	7.3983	6.2759
Hspa9	96.1141	102.0089	110.0052	113.1887	115.7064	121.7909	120.6739	120.0105	135.6542	132.2086	132.8517	136.2276	134.9769	130.0925	139.2101	135.3962
Etf1	96.9024	89.6068	122.1717	123.4211	139.4225	141.0049	157.0751	143.1113	160.3003	156.7328	158.2714	184.615	158.0641	150.717	158.4306	152.9768
Nelfe	7.4973	8.3767	6.6922	6.4412	6.4022	6.1415	5.9616	5.489	6.9071	6.3048	6.3916	5.738	6.8368	5.3558	5.687	5.1093
Cdc23	8.9845	8.8269	9.7511	9.6212	8.396	8.6259	8.2974	8.1925	7.1227	7.1639	7.3285	7.3518	8.8737	8.938	8.7263	8.7394
Stard4	5.3271	6.9645	10.4372	10.0758	8.9254	8.9675	9.2968	10.4587	9.4391	8.6192	9.4816	11.0196	11.7075	12.202	12.8589	12.3757
Ercc3	12.0463	11.6947	11.1418	11.2596	11.6729	11.1427	12.7531	11.587	13.5994	12.0251	12.7854	11.7587	12.3023	14.0426	12.9061	14.0669
Iws1	5.9544	5.7157	6.3767	6.4971	7.1192	7.4814	7.6395	7.4648	8.1783	7.2527	7.4597	7.6674	6.2114	6.3448	6.0473	6.2593
Csnk2b	12.3131	13.402	12.2454	13.1727	13.8247	14.0376	12.9676	12.6722	16.652	16.004	15.144	15.0235	13.2618	12.8805	14.1062	13.9486
Bag6	20.1034	19.1997	14.9833	14.6078	17.5074	15.9092	15.3324	16.4425	17.0911	18.1982	17.1724	14.6218	13.0151	13.6269	13.634	14.143
Prrc2a	76.4599	73.8217	52.5149	51.4316	59.4693	57.063	48.4991	54.8388	54.236	61.6899	62.4012	55.3383	46.435	48.2134	46.7713	48.8456
Wdr33	11.6846	11.6847	10.3636	10.441	10.1098	9.9422	8.8539	10.1312	9.348	8.9372	8.8201	9.137	9.904	9.5922	10.1045	9.3077
Riok3	3.6827	4.3393	5.0125	4.9988	4.8377	5.1	5.0268	4.9759	5.6426	5.5684	5.6094	6.0856	6.0803	5.9158	5.8288	5.6967
Pou5f1	17.7648	24.3997	16.8581	19.5889	19.8894	15.4667	18.1675	16.7837	16.1721	19.249	16.1644	14.344	13.2986	15.1581	17.0969	17.0853
Npc1	4.6907	4.7701	5.3422	5.4238	4.9403	4.7505	4.6882	4.9083	4.9104	5.8996	4.8456	5.0326	4.8141	5.1694	5.3108	5.292
Mrpl27	7.3334	7.7826	7.765	6.9966	8.2637	8.122	7.5286	6.3243	6.419	7.236	6.7556	5.5064	9.1006	7.3048	9.1666	8.2319
Dhx16	20.2556	21.4613	19.181	18.8587	19.3276	18.7683	19.4077	18.5994	18.9333	18.7343	18.2665	17.2376	16.1053	16.7918	17.1608	16.1612
Impact	20.1583	21.2956	28.3601	26.1582	24.0971	27.724	28.5148	26.2234	32.4291	33.1992	32.5496	38.0157	35.2555	36.1227	35.9649	36.2991
Ndfip1	8.0714	7.6768	10.2068	9.3005	7.3439	8.4016	8.2113	8.0829	8.7763	7.7597	8.4766	9.756	12.1361	11.2032	11.9816	11.3497
Gnl1	24.594	25.619	19.0215	21.0193	21.9557	20.3997	20.2735	20.977	24.4833	21.9906	23.2192	22.2296	23.647	21.4192	21.638	21.6058
Hdac3	7.2879	7.8676	7.6932	8.0561	6.9136	7.2884	7.5721	8.0259	7.7845	7.2858	7.4327	7.0835	7.1204	6.4436	6.9686	6.533
Dcp2	17.6722	17.7061	22.2298	21.2394	17.977	19.1787	19.0194	19.1589	15.513	14.8302	15.262	16.4722	22.5977	23.9545	23.8056	22.4048
Ik	13.698	13.5916	12.9802	14.2147	13.5252	12.9195	13.3585	12.2687	13.2244	13.3769	13.0686	12.9044	12.7405	12.7048	12.8346	12.2165
Pggt1b	4.0864	3.762	5.211	5.0327	4.4082	5.0787	4.984	4.9601	5.4606	5.1034	5.5547	6.4742	6.34	6.2675	6.6094	6.4282
Ankhd1	5.8478	5.5108	6.0753	6.3233	5.4982	5.8113	5.8491	5.5494	4.738	5.2888	4.807	5.3404	4.9366	4.5902	4.8135	4.946
Hbegf	8.0733	7.2023	7.2205	6.488	27.7544	28.4843	28.4018	33.1659	34.6978	33.3987	34.2656	33.2541	10.4879	11.3006	10.4954	13.5042
Yipf5	14.7049	11.3533	16.835	17.2539	16.845	18.2362	19.149	17.055	17.502	18.3944	19.0017	19.406	19.899	20.24	18.9691	20.5388
Rbm27	4.3763	4.0907	4.953	5.2079	4.8746	5.4426	5.8377	5.3375	5.8751	6.1883	5.8194	6.8069	6.646	6.1562	6.1977	5.8442
Lars	13.3066	14.9895	15.7328	15.7702	13.078	13.904	14.8651	14.6474	14.5699	13.2446	14.2668	13.7867	15.0583	15.8371	15.5097	15.0188
Tcerg1	10.0665	9.3224	10.4241	11.117	10.5151	11.9272	12.0942	11.4554	13.8784	14.1502	13.5858	14.1678	9.2697	8.3774	9.2908	8.6843
Dpysl3	21.8048	20.8332	23.0273	19.8169	17.9668	20.3554	19.2427	20.5655	21.2382	19.3569	21.2468	24.5139	16.6101	16.5974	16.022	16.0913
Hsd17b4	24.6107	25.0552	26.4772	25.9186	20.1958	23.5926	24.5897	23.8165	24.0288	20.8486	23.6925	24.3525	23.5334	22.0746	24.9786	23.8259
Mbd2	14.6397	13.8574	13.9429	14.1105	12.9475	14.0958	13.8789	12.4732	13.9427	14.5445	13.8597	14.8465	13.4478	13.3786	13.9726	13.0808
Smad4	17.1784	16.9689	19.9678	19.1974	20.4666	20.0669	21.0812	21.2451	24.6134	26.3982	26.4414	26.8881	20.456	20.5764	20.9675	19.9663
Pmaip1	6.6603	6.9064	9.1452	10.1806	9.1969	11.4847	12.9727	11.22	10.1326	8.947	10.5814	11.5108	9.0368	10.0967	11.2051	10.7479
Impa2	5.814	5.5632	5.4328	5.8936	4.7705	3.7792	4.0755	4.8079	3.6892	5.088	3.5345	3.4115	2.229	3.2827	3.7441	3.74
Afg3l2	6.2705	7.5021	6.9175	6.9087	6.7551	6.4117	6.265	7.0903	6.8665	5.8638	6.5078	6.3881	7.3111	6.7389	7.044	7.4895
Srfbp1	5.1361	5.4923	5.2899	5.5965	6.8833	7.2673	7.5369	6.514	7.7698	9.0908	7.616	7.6027	4.8044	4.5408	4.4561	4.7825
Lox	8.2518	6.0151	8.8635	9.7782	7.9393	8.8467	8.9767	8.0864	8.3108	9.1136	7.9095	11.1245	8.1554	8.4059	9.1768	9.3617
Psmg2	7.2554	7.7011	9.3709	8.0576	6.1384	5.4848	7.2162	6.9941	6.1409	5.8026	7.2718	6.1619	7.2631	6.8319	8.533	7.1308
Ppic	48.4796	46.748	51.6705	48.3956	40.6814	45.7716	47.6781	43.3839	46.0558	48.1553	46.8785	52.0405	53.0419	47.57	51.9042	49.4651
Ptpn2	5.6407	6.5485	8.5197	9.2791	9.5954	9.3388	11.3227	9.1996	10.2134	10.1592	10.5026	10.9564	9.0047	8.6512	9.9184	9.2163
Cep192	7.3721	7.4673	8.8485	8.557	6.9866	7.6098	7.0353	7.186	6.499	6.3233	6.6153	7.0094	8.6411	7.8505	8.5981	8.1153
Me2	14.4389	15.7274	19.2263	19.8488	16.1475	16.8415	17.1352	17.3923	18.0886	16.7694	17.2759	17.6533	17.9837	18.0958	20.2155	19.4899
Cxxc1	12.7393	11.615	9.6207	8.5822	11.4346	10.9519	10.7987	9.9681	12.1108	12.7505	11.0185	10.4941	9.1406	9.373	10.1971	9.9904
Smad2	7.6167	7.8677	8.8089	9.6431	10.0726	10.8254	11.2727	10.9255	13.339	13.9235	12.9867	13.7482	10.2912	10.0548	9.6446	10.078
Rbfa	7.9499	7.2798	6.4258	5.754	4.8544	6.0116	5.4531	5.6808	5.8163	5.9509	4.5084	5.6414	5.6881	6.6176	6.0451	5.539
Gm16286	12.052	12.5844	11.7122	11.6505	13.3153	13.7297	13.243	12.6762	15.2549	16.4058	14.29	13.6418	11.7549	12.0925	12.8902	12.553
